L 283, -2172, -682,  -65, -2174, -683,  0, 0, 0
L -65, -2174, -683,  -65, -1842, -646,  0, 0, 0
L -65, -1842, -646,  -43, -1841, -621,  0, 0, 0
L -43, -1841, -621,  -43, -1672, -648,  0, 0, 0
L -43, -1672, -648,  -59, -1652, -658,  0, 0, 0
L -59, -1652, -658,  -59, -1135, -648,  0, 0, 0
L -59, -1135, -648,  -45, -1136, -648,  0, 0, 0
L -45, -1136, -648,  -45, -1121, -648,  0, 0, 0
L -45, -1121, -648,  -59, -1121, -636,  0, 0, 0
L -59, -1121, -636,  -63, -1030, -451,  0, 0, 0
L -63, -1030, -451,  -61, -1029, -449,  0, 0, 0
L -61, -1029, -449,  -62, -1015, -420,  0, 0, 0
L -62, -1015, -420,  -45, -1018, -418,  0, 0, 0
L -45, -1018, -418,  -45, -1004, -418,  0, 0, 0
L -45, -1004, -418,  -62, -1005, -428,  0, 0, 0
L -62, -1005, -428,  -65, -716, -153,  0, 0, 0
L -65, -716, -153,  -63, -643, 30,  0, 0, 0
L -63, -643, 30,  -61, -643, 30,  0, 0, 0
L -61, -643, 30,  -60, -562, 41,  0, 0, 0
L -60, -562, 41,  -45, -562, 41,  0, 0, 0
L -45, -562, 41,  -45, -548, 41,  0, 0, 0
L -45, -548, 41,  -59, -548, 41,  0, 0, 0
L -59, -548, 41,  -60, -550, 55,  0, 0, 0
L -60, -550, 55,  -88, -543, 31,  0, 0, 0
L -88, -543, 31,  -95, -537, 31,  0, 0, 0
L -95, -537, 31,  -100, -527, 31,  0, 0, 0
L -100, -527, 31,  -101, -522, 31,  0, 0, 0
L -101, -522, 31,  -102, -509, 41,  0, 0, 0
L -102, -509, 41,  -100, -508, 41,  0, 0, 0
L -100, -508, 41,  -100, -494, 41,  0, 0, 0
L -100, -494, 41,  -114, -494, 41,  0, 0, 0
L -114, -494, 41,  -114, -508, 41,  0, 0, 0
L -114, -508, 41,  -174, -508, 41,  0, 0, 0
L -174, -508, 41,  -175, -494, 41,  0, 0, 0
L -175, -494, 41,  -188, -494, 41,  0, 0, 0
L -188, -494, 41,  -188, -508, 41,  0, 0, 0
L -188, -508, 41,  -282, -508, 244,  0, 0, 0
L -282, -508, 244,  -387, -515, 439,  0, 0, 0
L -387, -515, 439,  -380, -577, 409,  0, 0, 0
L -380, -577, 409,  -353, -581, 409,  0, 0, 0
L -353, -581, 409,  -341, -579, 407,  0, 0, 0
L -341, -579, 407,  -305, -579, 408,  0, 0, 0
L -305, -579, 408,  -290, -581, 391,  0, 0, 0
L -290, -581, 391,  -282, -579, 396,  0, 0, 0
L -282, -579, 396,  -272, -581, 391,  0, 0, 0
L -272, -581, 391,  -243, -630, 397,  0, 0, 0
L -243, -630, 397,  -243, -759, 397,  0, 0, 0
L -243, -759, 397,  -250, -759, 391,  0, 0, 0
L -250, -759, 391,  -248, -870, 281,  0, 0, 0
L -248, -870, 281,  -363, -870, 303,  0, 0, 0
L -363, -870, 303,  -365, -881, 402,  0, 0, 0
L -365, -881, 402,  -360, -902, 381,  0, 0, 0
L -360, -902, 381,  -362, -904, 403,  0, 0, 0
L -362, -904, 403,  -362, -987, 404,  0, 0, 0
L -362, -987, 404,  -374, -1018, 509,  0, 0, 0
L -374, -1018, 509,  -385, -1037, 419,  0, 0, 0
L -385, -1037, 419,  -508, -1036, 440,  0, 0, 0
L -508, -1036, 440,  -543, -1036, 467,  0, 0, 0
L -543, -1036, 467,  -590, -1028, 387,  0, 0, 0
L -590, -1028, 387,  -596, -1030, 444,  0, 0, 0
L -596, -1030, 444,  -620, -1030, 362,  0, 0, 0
L -620, -1030, 362,  -622, -1050, 437,  0, 0, 0
L -622, -1050, 437,  -618, -1053, 462,  0, 0, 0
L -618, -1053, 462,  -617, -1092, 475,  0, 0, 0
L -617, -1092, 475,  -617, -1117, 398,  0, 0, 0
L -617, -1117, 398,  -512, -1120, 369,  0, 0, 0
L -512, -1120, 369,  -476, -1122, 355,  0, 0, 0
L -476, -1122, 355,  -446, -1124, 346,  0, 0, 0
L -446, -1124, 346,  -416, -1115, 339,  0, 0, 0
L -416, -1115, 339,  -373, -1107, 331,  0, 0, 0
L -373, -1107, 331,  -369, -1116, 331,  0, 0, 0
L -369, -1116, 331,  -379, -1125, 331,  0, 0, 0
L -379, -1125, 331,  -407, -1151, 375,  0, 0, 0
L -407, -1151, 375,  -457, -1203, 419,  0, 0, 0
L -457, -1203, 419,  -452, -1253, 442,  0, 0, 0
L -452, -1253, 442,  -463, -1254, 304,  0, 0, 0
L -463, -1254, 304,  -463, -1272, 272,  0, 0, 0
L -463, -1272, 272,  -445, -1272, 273,  0, 0, 0
L -445, -1272, 273,  -444, -1268, 376,  0, 0, 0
L -444, -1268, 376,  -401, -1265, 455,  0, 0, 0
L -401, -1265, 455,  -360, -1264, 385,  0, 0, 0
L -360, -1264, 385,  -349, -1271, 336,  0, 0, 0
L -349, -1271, 336,  -319, -1255, 268,  0, 0, 0
L -319, -1255, 268,  -307, -1236, 342,  0, 0, 0
L -307, -1236, 342,  -282, -1229, 325,  0, 0, 0
L -282, -1229, 325,  -252, -1237, 295,  0, 0, 0
L -252, -1237, 295,  -231, -1235, 407,  0, 0, 0
L -231, -1235, 407,  -188, -1236, 415,  0, 0, 0
L -188, -1236, 415,  -127, -1236, 459,  0, 0, 0
L -127, -1236, 459,  -116, -1270, 564,  0, 0, 0
L -116, -1270, 564,  -138, -1279, 351,  0, 0, 0
L -138, -1279, 351,  -137, -1415, 354,  0, 0, 0
L -137, -1415, 354,  -142, -1428, 314,  0, 0, 0
L -142, -1428, 314,  -140, -1608, 344,  0, 0, 0
L -140, -1608, 344,  -136, -1646, 376,  0, 0, 0
L -136, -1646, 376,  -137, -1701, 332,  0, 0, 0
L -137, -1701, 332,  -145, -1726, 423,  0, 0, 0
L -145, -1726, 423,  -95, -1724, 191,  0, 0, 0
L -95, -1724, 191,  -94, -1766, 300,  0, 0, 0
L -94, -1766, 300,  -94, -1854, 300,  0, 0, 0
L -94, -1854, 300,  -107, -1861, 310,  0, 0, 0
L -107, -1861, 310,  -191, -1861, 310,  0, 0, 0
L -191, -1861, 310,  -191, -1834, 220,  0, 0, 0
L -191, -1834, 220,  -211, -1834, 211,  0, 0, 0
L -211, -1834, 211,  -211, -1849, 290,  0, 0, 0
L -211, -1849, 290,  -305, -1849, 290,  0, 0, 0
L -305, -1849, 290,  -322, -1843, 368,  0, 0, 0
L -322, -1843, 368,  -355, -1826, 313,  0, 0, 0
L -355, -1826, 313,  -355, -1802, 183,  0, 0, 0
L -355, -1802, 183,  -355, -1790, 260,  0, 0, 0
L -355, -1790, 260,  -356, -1697, 228,  0, 0, 0
L -356, -1697, 228,  -360, -1624, 207,  0, 0, 0
L -360, -1624, 207,  -365, -1630, 300,  0, 0, 0
L -365, -1630, 300,  -441, -1630, 300,  0, 0, 0
L -441, -1630, 300,  -441, -1568, 208,  0, 0, 0
L -441, -1568, 208,  -447, -1560, 251,  0, 0, 0
L -447, -1560, 251,  -458, -1558, 444,  0, 0, 0
L -458, -1558, 444,  -532, -1558, 464,  0, 0, 0
L -532, -1558, 464,  -523, -1523, 371,  0, 0, 0
L -523, -1523, 371,  -515, -1525, 353,  0, 0, 0
L -515, -1525, 353,  -514, -1508, 266,  0, 0, 0
L -514, -1508, 266,  -524, -1510, 341,  0, 0, 0
L -524, -1510, 341,  -524, -1484, 345,  0, 0, 0
L -524, -1484, 345,  -518, -1483, 340,  0, 0, 0
L -518, -1483, 340,  -509, -1467, 244,  0, 0, 0
L -509, -1467, 244,  -518, -1438, 284,  0, 0, 0
L -518, -1438, 284,  -524, -1408, 355,  0, 0, 0
L -524, -1408, 355,  -524, -1323, 355,  0, 0, 0
L -524, -1323, 355,  -501, -1322, 297,  0, 0, 0
L -501, -1322, 297,  -501, -1307, 314,  0, 0, 0
L -501, -1307, 314,  -554, -1311, 371,  0, 0, 0
L -554, -1311, 371,  -555, -1288, 361,  0, 0, 0
L -555, -1288, 361,  -571, -1288, 426,  0, 0, 0
L -571, -1288, 426,  -572, -1292, 426,  0, 0, 0
L -572, -1292, 426,  -697, -1295, 556,  0, 0, 0
L -697, -1295, 556,  -693, -1266, 378,  0, 0, 0
L -693, -1266, 378,  -663, -1267, 454,  0, 0, 0
L -663, -1267, 454,  -568, -1264, 556,  0, 0, 0
L -568, -1264, 556,  -511, -1264, 411,  0, 0, 0
L -511, -1264, 411,  -501, -1266, 376,  0, 0, 0
L -501, -1266, 376,  -504, -1230, 442,  0, 0, 0
L -504, -1230, 442,  -492, -1209, 297,  0, 0, 0
L -492, -1209, 297,  -515, -1188, 331,  0, 0, 0
L -515, -1188, 331,  -535, -1170, 544,  0, 0, 0
L -535, -1170, 544,  -565, -1183, 398,  0, 0, 0
L -565, -1183, 398,  -614, -1195, 687,  0, 0, 0
L -614, -1195, 687,  -618, -1177, 440,  0, 0, 0
L -618, -1177, 440,  -638, -1152, 576,  0, 0, 0
L -638, -1152, 576,  -666, -1105, 446,  0, 0, 0
L -666, -1105, 446,  -669, -1052, 508,  0, 0, 0
L -669, -1052, 508,  -672, -1007, 369,  0, 0, 0
L -672, -1007, 369,  -669, -949, 492,  0, 0, 0
L -669, -949, 492,  -669, -833, 492,  0, 0, 0
L -669, -833, 492,  -672, -787, 487,  0, 0, 0
L -672, -787, 487,  -673, -766, 442,  0, 0, 0
L -673, -766, 442,  -554, -766, 471,  0, 0, 0
