L 1133, 2343, -3086,  1133, 2343, -3086,  0, 0, 0
L 1133, 2343, -3086,  1084, 2340, -3086,  0, 0, 0
L 1084, 2340, -3086,  1036, 2320, -3086,  0, 0, 0
L 1036, 2320, -3086,  1032, 2205, -3086,  0, 0, 0
L 1032, 2205, -3086,  988, 2111, -3086,  0, 0, 0
L 988, 2111, -3086,  988, 2030, -3086,  0, 0, 0
L 988, 2030, -3086,  985, 2024, -3059,  0, 0, 0
L 985, 2024, -3059,  988, 2014, -3083,  0, 0, 0
L 988, 2014, -3083,  983, 2002, -3059,  0, 0, 0
L 983, 2002, -3059,  969, 1992, -3032,  0, 0, 0
L 969, 1992, -3032,  963, 1999, -2982,  0, 0, 0
L 963, 1999, -2982,  960, 1988, -2978,  0, 0, 0
L 960, 1988, -2978,  951, 1988, -2853,  0, 0, 0
L 951, 1988, -2853,  949, 1983, -2869,  0, 0, 0
L 949, 1983, -2869,  930, 1944, -2784,  0, 0, 0
L 930, 1944, -2784,  909, 1898, -2591,  0, 0, 0
L 909, 1898, -2591,  875, 1839, -2652,  0, 0, 0
L 875, 1839, -2652,  840, 1777, -2586,  0, 0, 0
L 840, 1777, -2586,  827, 1706, -2459,  0, 0, 0
L 827, 1706, -2459,  859, 1706, -2832,  0, 0, 0
L 899, 1706, -2846,  899, 1706, -2846,  0, 0, 0
L 899, 1706, -2846,  950, 1705, -2722,  0, 0, 0
L 950, 1705, -2722,  941, 1774, -2589,  0, 0, 0
L 941, 1774, -2589,  978, 1838, -2523,  0, 0, 0
L 978, 1838, -2523,  1010, 1897, -2591,  0, 0, 0
L 1010, 1897, -2591,  1026, 1956, -2650,  0, 0, 0
L 1026, 1956, -2650,  1049, 2013, -2827,  0, 0, 0
L 1049, 2013, -2827,  1041, 2013, -3055,  0, 0, 0
L 1041, 2013, -3055,  1031, 2027, -3086,  0, 0, 0
L 1031, 2027, -3086,  1027, 2042, -3086,  0, 0, 0
L 1027, 2042, -3086,  1026, 2099, -3086,  0, 0, 0
L 1026, 2099, -3086,  1018, 2108, -3086,  0, 0, 0
L 1018, 2108, -3086,  1017, 2125, -3060,  0, 0, 0
L 1017, 2125, -3060,  1024, 2141, -3086,  0, 0, 0
L 1024, 2141, -3086,  1037, 2148, -3086,  0, 0, 0
L 1037, 2148, -3086,  1037, 2152, -3086,  0, 0, 0
L 1037, 2152, -3086,  1039, 2161, -3086,  0, 0, 0
L 1039, 2161, -3086,  1047, 2176, -3086,  0, 0, 0
L 1047, 2176, -3086,  1060, 2183, -3086,  0, 0, 0
L 1060, 2183, -3086,  1070, 2205, -3086,  0, 0, 0
L 1070, 2205, -3086,  1071, 2279, -3086,  0, 0, 0
L 1071, 2279, -3086,  1081, 2298, -3086,  0, 0, 0
L 1081, 2298, -3086,  1092, 2305, -3086,  0, 0, 0
L 1092, 2305, -3086,  1124, 2310, -3086,  0, 0, 0
L 1124, 2310, -3086,  1143, 2311, -3086,  0, 0, 0
L 1146, 2343, -3086,  1146, 2343, -3086,  0, 0, 0
L 1146, 2343, -3086,  1085, 2340, -3086,  0, 0, 0
L 779, 1370, -2523,  779, 1370, -2523,  0, 0, 0
L 779, 1370, -2523,  860, 1370, -2827,  0, 0, 0
L 860, 1370, -2827,  882, 1370, -2846,  0, 0, 0
L 882, 1370, -2846,  883, 1353, -2838,  0, 0, 0
L 883, 1353, -2838,  877, 1352, -2844,  0, 0, 0
L 877, 1352, -2844,  874, 1352, -2726,  0, 0, 0
L 874, 1352, -2726,  782, 1352, -2529,  0, 0, 0
L 1041, 1370, -2530,  1041, 1370, -2530,  0, 0, 0
L 1041, 1370, -2530,  1023, 1369, -2803,  0, 0, 0
L 1023, 1369, -2803,  921, 1369, -2822,  0, 0, 0
L 921, 1369, -2822,  924, 1351, -2813,  0, 0, 0
L 924, 1351, -2813,  1015, 1351, -2846,  0, 0, 0
L 1015, 1351, -2846,  1041, 1351, -2553,  0, 0, 0
L 781, 1104, -2565,  781, 1104, -2565,  0, 0, 0
L 781, 1104, -2565,  782, 1128, -2838,  0, 0, 0
L 782, 1128, -2838,  782, 1180, -2846,  0, 0, 0
L 782, 1180, -2846,  764, 1179, -2846,  0, 0, 0
L 764, 1179, -2846,  764, 1133, -2830,  0, 0, 0
L 764, 1133, -2830,  764, 1110, -2516,  0, 0, 0
L 781, 1321, -2580,  781, 1321, -2580,  0, 0, 0
L 781, 1321, -2580,  781, 1309, -2726,  0, 0, 0
L 781, 1309, -2726,  784, 1286, -2726,  0, 0, 0
L 784, 1286, -2726,  784, 1263, -2831,  0, 0, 0
L 784, 1263, -2831,  781, 1218, -2846,  0, 0, 0
L 781, 1218, -2846,  764, 1219, -2846,  0, 0, 0
L 764, 1219, -2846,  764, 1298, -2814,  0, 0, 0
L 764, 1298, -2814,  765, 1315, -2612,  0, 0, 0
L 433, 925, -2614,  433, 925, -2614,  0, 0, 0
L 433, 925, -2614,  446, 926, -2771,  0, 0, 0
L 446, 926, -2771,  482, 927, -2836,  0, 0, 0
L 482, 927, -2836,  484, 925, -2840,  0, 0, 0
L 484, 925, -2840,  482, 908, -2841,  0, 0, 0
L 482, 908, -2841,  454, 908, -2833,  0, 0, 0
L 454, 908, -2833,  433, 908, -2594,  0, 0, 0
L 629, 926, -2628,  629, 926, -2628,  0, 0, 0
L 629, 926, -2628,  616, 926, -2777,  0, 0, 0
L 616, 926, -2777,  550, 926, -2779,  0, 0, 0
L 550, 926, -2779,  525, 926, -2846,  0, 0, 0
L 525, 926, -2846,  523, 908, -2846,  0, 0, 0
L 523, 908, -2846,  609, 907, -2665,  0, 0, 0
L 609, 907, -2665,  610, 908, -2652,  0, 0, 0
L 611, 908, -2651,  611, 908, -2651,  0, 0, 0
L 611, 908, -2651,  577, 874, -2592,  0, 0, 0
L 577, 874, -2592,  545, 816, -2533,  0, 0, 0
L 545, 816, -2533,  545, 816, -2533,  0, 0, 0
L 545, 816, -2533,  522, 778, -2599,  0, 0, 0
L 522, 778, -2599,  478, 726, -2529,  0, 0, 0
L 478, 726, -2529,  426, 662, -2425,  0, 0, 0
L 426, 662, -2425,  411, 625, -2407,  0, 0, 0
L 411, 625, -2407,  392, 588, -2351,  0, 0, 0
L 392, 588, -2351,  403, 531, -2401,  0, 0, 0
L 403, 531, -2401,  410, 486, -2361,  0, 0, 0
L 410, 486, -2361,  417, 437, -2293,  0, 0, 0
L 417, 437, -2293,  412, 419, -2199,  0, 0, 0
L 412, 419, -2199,  409, 403, -2205,  0, 0, 0
L 409, 403, -2205,  426, 391, -2235,  0, 0, 0
L 426, 391, -2235,  426, 391, -2235,  0, 0, 0
L 426, 391, -2235,  461, 393, -2239,  0, 0, 0
L 433, 909, -2603,  433, 909, -2603,  0, 0, 0
L 433, 909, -2603,  428, 837, -2519,  0, 0, 0
L 428, 837, -2519,  423, 780, -2592,  0, 0, 0
L 423, 780, -2592,  388, 731, -2416,  0, 0, 0
L 388, 731, -2416,  337, 681, -2342,  0, 0, 0
L 337, 681, -2342,  322, 635, -2288,  0, 0, 0
L 322, 635, -2288,  292, 591, -2347,  0, 0, 0
L 292, 591, -2347,  300, 531, -2290,  0, 0, 0
L 300, 531, -2290,  316, 444, -2432,  0, 0, 0
L 316, 444, -2432,  320, 393, -2349,  0, 0, 0
L 320, 393, -2349,  285, 392, -2368,  0, 0, 0
L 285, 392, -2368,  227, 390, -2373,  0, 0, 0
L 227, 390, -2373,  104, 392, -2243,  0, 0, 0
L 629, 926, -2628,  629, 926, -2628,  0, 0, 0
L 629, 926, -2628,  650, 952, -2587,  0, 0, 0
L 650, 952, -2587,  649, 959, -2603,  0, 0, 0
L 649, 959, -2603,  650, 1027, -2632,  0, 0, 0
L 650, 1027, -2632,  651, 1041, -2574,  0, 0, 0
L 651, 1041, -2574,  676, 1088, -2560,  0, 0, 0
L 676, 1088, -2560,  698, 1126, -2582,  0, 0, 0
L 698, 1126, -2582,  723, 1122, -2505,  0, 0, 0
L 723, 1122, -2505,  749, 1116, -2471,  0, 0, 0
L 749, 1116, -2471,  763, 1112, -2536,  0, 0, 0
L 782, 1104, -2567,  782, 1104, -2567,  0, 0, 0
L 782, 1104, -2567,  792, 1100, -2585,  0, 0, 0
L 792, 1100, -2585,  834, 1102, -2718,  0, 0, 0
L 834, 1102, -2718,  846, 1101, -2754,  0, 0, 0
L 846, 1101, -2754,  910, 1099, -2689,  0, 0, 0
L 910, 1099, -2689,  967, 1115, -2542,  0, 0, 0
L 967, 1115, -2542,  1017, 1128, -2683,  0, 0, 0
L 1017, 1128, -2683,  1017, 1172, -2826,  0, 0, 0
L 1017, 1172, -2826,  1017, 1221, -2692,  0, 0, 0
L 1017, 1221, -2692,  1034, 1290, -2695,  0, 0, 0
L 1034, 1290, -2695,  1041, 1326, -2566,  0, 0, 0
L 1041, 1326, -2566,  1041, 1352, -2541,  0, 0, 0
L 1041, 1370, -2536,  1041, 1370, -2536,  0, 0, 0
L 1041, 1370, -2536,  1039, 1464, -2583,  0, 0, 0
L 1039, 1464, -2583,  1001, 1531, -2720,  0, 0, 0
L 1001, 1531, -2720,  966, 1604, -2593,  0, 0, 0
L 966, 1604, -2593,  950, 1689, -2723,  0, 0, 0
L 950, 1689, -2723,  937, 1688, -2794,  0, 0, 0
L 937, 1688, -2794,  936, 1643, -2844,  0, 0, 0
L 936, 1643, -2844,  901, 1643, -2846,  0, 0, 0
L 901, 1643, -2846,  900, 1650, -2846,  0, 0, 0
L 899, 1665, -2846,  899, 1665, -2846,  0, 0, 0
L 899, 1665, -2846,  900, 1671, -2846,  0, 0, 0
L 900, 1671, -2846,  906, 1670, -2838,  0, 0, 0
L 906, 1670, -2838,  906, 1663, -2845,  0, 0, 0
L 900, 1679, -2846,  900, 1679, -2846,  0, 0, 0
L 900, 1679, -2846,  899, 1688, -2846,  0, 0, 0
L 899, 1688, -2846,  899, 1706, -2846,  0, 0, 0
L 899, 1706, -2846,  949, 1706, -2724,  0, 0, 0
L 824, 1688, -2500,  824, 1688, -2500,  0, 0, 0
L 824, 1688, -2500,  860, 1688, -2858,  0, 0, 0
L 860, 1688, -2858,  860, 1705, -2844,  0, 0, 0
L 823, 1688, -2490,  823, 1688, -2490,  0, 0, 0
L 823, 1688, -2490,  811, 1634, -2595,  0, 0, 0
L 811, 1634, -2595,  787, 1595, -2702,  0, 0, 0
L 787, 1595, -2702,  748, 1540, -2608,  0, 0, 0
L 748, 1540, -2608,  754, 1487, -2475,  0, 0, 0
L 754, 1487, -2475,  759, 1431, -2592,  0, 0, 0
L 759, 1431, -2592,  772, 1382, -2445,  0, 0, 0
L 772, 1382, -2445,  778, 1369, -2489,  0, 0, 0
L 781, 1352, -2511,  781, 1352, -2511,  0, 0, 0
L 781, 1352, -2511,  788, 1326, -2583,  0, 0, 0
L 788, 1326, -2583,  781, 1321, -2583,  0, 0, 0
L 765, 1315, -2612,  765, 1315, -2612,  0, 0, 0
L 765, 1315, -2612,  721, 1295, -2741,  0, 0, 0
L 721, 1295, -2741,  663, 1281, -2596,  0, 0, 0
L 663, 1281, -2596,  605, 1270, -2460,  0, 0, 0
L 605, 1270, -2460,  550, 1261, -2584,  0, 0, 0
L 550, 1261, -2584,  504, 1229, -2727,  0, 0, 0
L 504, 1229, -2727,  454, 1201, -2596,  0, 0, 0
L 454, 1201, -2596,  442, 1201, -2629,  0, 0, 0
L 442, 1201, -2629,  453, 1181, -2824,  0, 0, 0
L 453, 1181, -2824,  448, 1170, -2816,  0, 0, 0
L 448, 1170, -2816,  456, 1164, -2802,  0, 0, 0
L 456, 1164, -2802,  457, 1149, -2835,  0, 0, 0
L 457, 1149, -2835,  447, 1142, -2848,  0, 0, 0
L 447, 1142, -2848,  425, 1153, -2809,  0, 0, 0
L 425, 1153, -2809,  425, 1153, -2808,  0, 0, 0
L 425, 1153, -2808,  421, 1153, -2818,  0, 0, 0
L 421, 1153, -2818,  404, 1161, -2610,  0, 0, 0
L 404, 1161, -2610,  406, 1145, -2577,  0, 0, 0
L 406, 1145, -2577,  420, 1097, -2449,  0, 0, 0
L 420, 1097, -2449,  437, 1045, -2629,  0, 0, 0
L 437, 1045, -2629,  436, 970, -2672,  0, 0, 0
L 436, 970, -2672,  433, 925, -2613,  0, 0, 0
L 406, 1162, -2642,  406, 1162, -2642,  0, 0, 0
L 406, 1162, -2642,  408, 1174, -2527,  0, 0, 0
L 408, 1174, -2527,  410, 1182, -2514,  0, 0, 0
L 410, 1182, -2514,  408, 1195, -2520,  0, 0, 0
L 408, 1195, -2520,  419, 1188, -2499,  0, 0, 0
L 419, 1188, -2499,  434, 1196, -2582,  0, 0, 0
L 434, 1196, -2582,  434, 1196, -2582,  0, 0, 0
L 434, 1196, -2582,  445, 1203, -2607,  0, 0, 0
L 445, 1203, -2607,  445, 1203, -2607,  0, 0, 0
L 445, 1203, -2607,  454, 1202, -2583,  0, 0, 0
L 448, 1171, -2843,  448, 1171, -2843,  0, 0, 0
L 448, 1171, -2843,  436, 1165, -2695,  0, 0, 0
L 436, 1165, -2695,  431, 1161, -2683,  0, 0, 0
L 431, 1161, -2683,  426, 1154, -2784,  0, 0, 0
L 466, 1150, -2846,  466, 1150, -2846,  0, 0, 0
L 466, 1150, -2846,  480, 1150, -2846,  0, 0, 0
L 480, 1150, -2846,  485, 1159, -2846,  0, 0, 0
L 485, 1159, -2846,  481, 1170, -2835,  0, 0, 0
L 481, 1170, -2835,  474, 1174, -2838,  0, 0, 0
L 474, 1174, -2838,  465, 1168, -2842,  0, 0, 0
L 465, 1168, -2842,  462, 1158, -2843,  0, 0, 0
L 462, 1158, -2843,  467, 1151, -2846,  0, 0, 0
L 548, 937, -2846,  548, 937, -2846,  0, 0, 0
L 548, 937, -2846,  548, 1047, -2844,  0, 0, 0
L 548, 1047, -2844,  635, 1046, -2822,  0, 0, 0
L 635, 1025, -2786,  635, 1025, -2786,  0, 0, 0
L 635, 1025, -2786,  578, 1027, -2786,  0, 0, 0
L 578, 1027, -2786,  578, 977, -2786,  0, 0, 0
L 578, 977, -2786,  586, 976, -2786,  0, 0, 0
L 586, 976, -2786,  586, 994, -2786,  0, 0, 0
