L -868, 26, 43,  -868, 26, 43,  0, 0, 0
L -868, 26, 43,  -867, 86, 43,  0, 0, 0
L -867, 86, 43,  -793, 86, 63,  0, 0, 0
L -793, 86, 63,  -777, 87, 63,  0, 0, 0
L -777, 87, 63,  -748, 116, 123,  0, 0, 0
L -748, 116, 123,  -724, 116, 143,  0, 0, 0
L -724, 116, 143,  -702, 67, 43,  0, 0, 0
L -702, 67, 43,  -656, 66, 43,  0, 0, 0
L -656, 66, 43,  -655, 93, 43,  0, 0, 0
L -655, 93, 43,  -631, 119, 43,  0, 0, 0
L -631, 119, 43,  -617, 122, 43,  0, 0, 0
L -617, 122, 43,  -594, 99, 43,  0, 0, 0
L -594, 99, 43,  -591, 71, 43,  0, 0, 0
L -591, 71, 43,  -546, 66, 49,  0, 0, 0
L -546, 66, 49,  -532, 90, 54,  0, 0, 0
L -532, 90, 54,  -519, 94, 54,  0, 0, 0
L -519, 94, 54,  -490, 66, 49,  0, 0, 0
L -490, 66, 49,  -475, 80, 51,  0, 0, 0
L -475, 80, 51,  -450, 80, 51,  0, 0, 0
L -450, 80, 51,  -436, 53, 47,  0, 0, 0
L -436, 53, 47,  -423, 61, 53,  0, 0, 0
L -423, 61, 53,  -394, 52, 52,  0, 0, 0
L -394, 52, 52,  -379, 24, 47,  0, 0, 0
L -379, 24, 47,  -363, 37, 49,  0, 0, 0
L -363, 37, 49,  -340, 26, 47,  0, 0, 0
L -340, 26, 47,  -351, 3, 44,  0, 0, 0
L -351, 3, 44,  -356, 2, 44,  0, 0, 0
L -356, 2, 44,  -374, 13, 45,  0, 0, 0
L -374, 13, 45,  -405, -9, 43,  0, 0, 0
L -405, -9, 43,  -410, -11, 43,  0, 0, 0
L -410, -11, 43,  -418, 1, 44,  0, 0, 0
L -418, 1, 44,  -427, 2, 44,  0, 0, 0
L -427, 2, 44,  -445, 29, 48,  0, 0, 0
L -445, 29, 48,  -461, 31, 99,  0, 0, 0
L -461, 31, 99,  -488, 57, 48,  0, 0, 0
L -488, 57, 48,  -506, 30, 44,  0, 0, 0
L -506, 30, 44,  -479, 10, 105,  0, 0, 0
L -479, 10, 105,  -479, -28, 45,  0, 0, 0
L -479, -28, 45,  -461, -6, 49,  0, 0, 0
L -461, -6, 49,  -450, -3, 74,  0, 0, 0
L -450, -3, 74,  -438, -13, 48,  0, 0, 0
L -438, -13, 48,  -437, -28, 49,  0, 0, 0
L -437, -28, 49,  -420, -32, 54,  0, 0, 0
L -420, -32, 54,  -408, -44, 47,  0, 0, 0
L -408, -44, 47,  -392, -22, 53,  0, 0, 0
L -392, -22, 53,  -362, -30, 52,  0, 0, 0
L -362, -30, 52,  -335, -17, 42,  0, 0, 0
L -129, -305, -236,  -129, -305, -236,  0, 0, 0
L -129, -305, -236,  -153, -305, -236,  0, 0, 0
L -153, -305, -236,  -168, -317, -236,  0, 0, 0
L -168, -317, -236,  -171, -361, -166,  0, 0, 0
L -171, -361, -166,  -221, -361, -96,  0, 0, 0
L -221, -361, -96,  -221, -285, 43,  0, 0, 0
L -221, -285, 43,  -221, -285, 43,  0, 0, 0
L -213, -285, 43,  -213, -285, 43,  0, 0, 0
L -213, -285, 43,  -212, -351, -88,  0, 0, 0
L -212, -351, -88,  -179, -350, -166,  0, 0, 0
L -179, -350, -166,  -181, -319, -236,  0, 0, 0
L -181, -319, -236,  -193, -306, -236,  0, 0, 0
L -193, -306, -236,  -193, -297, -236,  0, 0, 0
L -193, -297, -236,  -138, -297, -236,  0, 0, 0
L -138, -297, -236,  -137, -277, -236,  0, 0, 0
L -137, -277, -236,  -137, -208, -236,  0, 0, 0
L -137, -208, -236,  -151, -207, -236,  0, 0, 0
L -151, -207, -236,  -151, -194, -236,  0, 0, 0
L -151, -194, -236,  -187, -192, -236,  0, 0, 0
L -187, -192, -236,  -198, -194, -236,  0, 0, 0
L -198, -194, -236,  -199, -211, -236,  0, 0, 0
L -199, -211, -236,  -195, -213, -236,  0, 0, 0
L -195, -213, -236,  -171, -213, -236,  0, 0, 0
L -171, -213, -236,  -171, -238, -236,  0, 0, 0
L -171, -238, -236,  -157, -241, -211,  0, 0, 0
L -157, -241, -211,  -157, -277, -236,  0, 0, 0
L -157, -277, -236,  -193, -277, -234,  0, 0, 0
L -193, -277, -234,  -193, -241, -213,  0, 0, 0
L -193, -241, -213,  -180, -240, -236,  0, 0, 0
L -180, -240, -236,  -179, -223, -236,  0, 0, 0
L -179, -223, -236,  -187, -221, -236,  0, 0, 0
L -187, -221, -236,  -207, -221, -232,  0, 0, 0
L -207, -221, -232,  -207, -209, -236,  0, 0, 0
L -207, -209, -236,  -241, -210, -96,  0, 0, 0
L -241, -210, -96,  -240, -254, -96,  0, 0, 0
L -240, -254, -96,  -226, -255, -96,  0, 0, 0
L -226, -263, -96,  -226, -263, -96,  0, 0, 0
L -226, -263, -96,  -277, -263, -96,  0, 0, 0
L -277, -263, -96,  -277, -181, 43,  0, 0, 0
L -277, -181, 43,  -322, -179, 43,  0, 0, 0
L -322, -179, 43,  -325, -193, 43,  0, 0, 0
L -325, -193, 43,  -337, -193, 43,  0, 0, 0
L -337, -193, 43,  -339, -239, 43,  0, 0, 0
L -347, -239, 43,  -347, -239, 43,  0, 0, 0
L -347, -239, 43,  -347, -195, 43,  0, 0, 0
L -347, -195, 43,  -361, -193, 43,  0, 0, 0
L -361, -193, 43,  -361, -155, 43,  0, 0, 0
L -361, -155, 43,  -361, -115, 43,  0, 0, 0
L -325, -115, 43,  -325, -115, 43,  0, 0, 0
L -325, -115, 43,  -325, -146, 43,  0, 0, 0
L -325, -146, 43,  -325, -168, 43,  0, 0, 0
L -325, -168, 43,  -269, -171, 43,  0, 0, 0
L -269, -171, 43,  -269, -251, -94,  0, 0, 0
L -269, -251, -94,  -250, -254, -96,  0, 0, 0
L -250, -254, -96,  -249, -199, -96,  0, 0, 0
L -249, -199, -96,  -208, -199, -236,  0, 0, 0
L -208, -199, -236,  -207, -181, -236,  0, 0, 0
L -199, -181, -236,  -199, -181, -236,  0, 0, 0
L -199, -181, -236,  -199, -183, -236,  0, 0, 0
L -199, -183, -236,  -195, -185, -236,  0, 0, 0
L -195, -185, -236,  -151, -183, -236,  0, 0, 0
L -129, -199, -236,  -129, -199, -236,  0, 0, 0
L -129, -199, -236,  -129, -269, -236,  0, 0, 0
L -129, -269, -236,  -129, -305, -236,  0, 0, 0
L -221, -285, 43,  -221, -285, 43,  0, 0, 0
L -221, -285, 43,  -221, -267, 43,  0, 0, 0
L -213, -285, 43,  -213, -285, 43,  0, 0, 0
L -213, -285, 43,  -213, -269, 43,  0, 0, 0
L -151, -183, -233,  -151, -183, -233,  0, 0, 0
L -151, -183, -233,  -151, -125, -236,  0, 0, 0
L -151, -125, -236,  -165, -123, -236,  0, 0, 0
L -165, -123, -236,  -165, -111, -236,  0, 0, 0
L -165, -111, -236,  -211, -109, -236,  0, 0, 0
L -211, -109, -236,  -213, -123, -236,  0, 0, 0
L -213, -123, -236,  -268, -123, -236,  0, 0, 0
L -268, -123, -236,  -267, -143, -236,  0, 0, 0
L -267, -143, -236,  -194, -142, -236,  0, 0, 0
L -194, -142, -236,  -193, -129, -236,  0, 0, 0
L -193, -129, -236,  -185, -129, -236,  0, 0, 0
L -185, -129, -236,  -185, -141, -236,  0, 0, 0
L -185, -141, -236,  -180, -143, -236,  0, 0, 0
L -180, -143, -236,  -180, -151, -234,  0, 0, 0
L -180, -151, -234,  -185, -154, -236,  0, 0, 0
L -185, -154, -236,  -185, -165, -236,  0, 0, 0
L -185, -165, -236,  -198, -166, -236,  0, 0, 0
L -198, -166, -236,  -199, -173, -236,  0, 0, 0
L -199, -173, -236,  -199, -181, -236,  0, 0, 0
L -207, -181, -236,  -207, -181, -236,  0, 0, 0
L -207, -181, -236,  -208, -166, -236,  0, 0, 0
L -208, -166, -236,  -251, -165, -236,  0, 0, 0
L -251, -165, -236,  -264, -152, -236,  0, 0, 0
L -264, -152, -236,  -277, -151, -236,  0, 0, 0
L -277, -151, -236,  -277, -113, -236,  0, 0, 0
L -277, -113, -236,  -251, -88, -236,  0, 0, 0
L -251, -88, -236,  -213, -87, -236,  0, 0, 0
L -213, -87, -236,  -213, -99, -236,  0, 0, 0
L -213, -99, -236,  -194, -101, -236,  0, 0, 0
L -194, -101, -236,  -193, -69, -236,  0, 0, 0
L -193, -69, -236,  -207, -67, -236,  0, 0, 0
L -207, -67, -236,  -207, -45, -236,  0, 0, 0
L -207, -45, -236,  -171, -45, -231,  0, 0, 0
L -171, -45, -231,  -171, -67, -231,  0, 0, 0
L -171, -67, -231,  -183, -67, -236,  0, 0, 0
L -183, -67, -236,  -185, -99, -236,  0, 0, 0
