L 206, 885, 131,  206, 885, 131,  0, 0, 0
L 206, 885, 131,  206, 881, 131,  0, 0, 0
L 206, 881, 131,  143, 880, 131,  0, 0, 0
L 143, 880, 131,  142, 887, 131,  0, 0, 0
L 126, 886, 131,  126, 886, 131,  0, 0, 0
L 126, 886, 131,  126, 863, 131,  0, 0, 0
L 126, 863, 131,  165, 862, 131,  0, 0, 0
L 165, 862, 131,  165, 840, 31,  0, 0, 0
L 165, 840, 31,  -187, 841, 31,  0, 0, 0
L -187, 841, 31,  -187, 853, 31,  0, 0, 0
L -203, 854, 31,  -203, 823, 31,  0, 0, 0
L -203, 823, 31,  -154, 822, 31,  0, 0, 0
L -154, 822, 31,  -153, 585, 31,  0, 0, 0
L -153, 585, 31,  -132, 584, 31,  0, 0, 0
L -132, 584, 31,  -132, 558, 31,  0, 0, 0
L -132, 558, 31,  -151, 557, 31,  0, 0, 0
L -151, 557, 31,  -152, 556, 31,  0, 0, 0
L -152, 556, 31,  -199, 556, 21,  0, 0, 0
L -199, 556, 21,  -199, 595, 21,  0, 0, 0
L -199, 595, 21,  -219, 596, 21,  0, 0, 0
L -219, 596, 21,  -207, 599, 16,  0, 0, 0
L -207, 599, 16,  -207, 615, 16,  0, 0, 0
L -207, 615, 16,  -227, 615, 16,  0, 0, 0
L -227, 615, 16,  -227, 599, 16,  0, 0, 0
L -227, 599, 16,  -225, 597, 21,  0, 0, 0
L -225, 597, 21,  -236, 594, 21,  0, 0, 0
L -236, 594, 21,  -237, 583, 21,  0, 0, 0
L -237, 583, 21,  -239, 583, 20,  0, 0, 0
L -239, 583, 20,  -241, 595, 16,  0, 0, 0
L -241, 595, 16,  -257, 595, 16,  0, 0, 0
L -257, 595, 16,  -258, 576, 16,  0, 0, 0
L -258, 576, 16,  -236, 576, 21,  0, 0, 0
L -236, 576, 21,  -237, 562, 21,  0, 0, 0
L -237, 562, 21,  -240, 562, 16,  0, 0, 0
L -240, 562, 16,  -241, 572, 16,  0, 0, 0
L -241, 572, 16,  -259, 571, 16,  0, 0, 0
L -259, 571, 16,  -259, 555, 16,  0, 0, 0
L -259, 555, 16,  -237, 555, 21,  0, 0, 0
L -237, 555, 21,  -238, 539, 21,  0, 0, 0
L -238, 539, 21,  -240, 540, 16,  0, 0, 0
L -240, 540, 16,  -241, 550, 16,  0, 0, 0
L -241, 550, 16,  -259, 549, 16,  0, 0, 0
L -259, 549, 16,  -258, 532, 16,  0, 0, 0
L -258, 532, 16,  -236, 532, 21,  0, 0, 0
L -236, 532, 21,  -238, 517, 21,  0, 0, 0
L -238, 517, 21,  -240, 518, 16,  0, 0, 0
L -240, 518, 16,  -241, 528, 16,  0, 0, 0
L -241, 528, 16,  -259, 527, 16,  0, 0, 0
L -259, 527, 16,  -259, 511, 16,  0, 0, 0
L -259, 511, 16,  -236, 510, 21,  0, 0, 0
L -236, 510, 21,  -237, 496, 21,  0, 0, 0
L -237, 496, 21,  -240, 496, 16,  0, 0, 0
L -240, 496, 16,  -241, 506, 16,  0, 0, 0
L -241, 506, 16,  -259, 505, 16,  0, 0, 0
L -259, 505, 16,  -257, 487, 16,  0, 0, 0
L -257, 487, 16,  -241, 487, 16,  0, 0, 0
L -241, 487, 16,  -217, 487, 21,  0, 0, 0
L -217, 487, 21,  -216, 484, 16,  0, 0, 0
L -216, 484, 16,  -227, 483, 16,  0, 0, 0
L -227, 483, 16,  -227, 467, 16,  0, 0, 0
L -227, 467, 16,  -207, 467, 16,  0, 0, 0
L -207, 467, 16,  -207, 483, 16,  0, 0, 0
L -207, 483, 16,  -208, 484, 16,  0, 0, 0
L -208, 484, 16,  -208, 488, 21,  0, 0, 0
L -208, 488, 21,  -199, 487, 23,  0, 0, 0
L -199, 487, 23,  -197, 527, 25,  0, 0, 0
L -197, 527, 25,  -152, 526, 31,  0, 0, 0
L -152, 526, 31,  -151, 525, 31,  0, 0, 0
L -151, 525, 31,  -132, 524, 31,  0, 0, 0
L -132, 524, 31,  -132, 498, 31,  0, 0, 0
L -132, 498, 31,  -153, 497, 31,  0, 0, 0
L -153, 497, 31,  -153, 303, 31,  0, 0, 0
L -153, 303, 31,  -134, 302, 31,  0, 0, 0
L -134, 302, 31,  -134, 240, 31,  0, 0, 0
L -134, 240, 31,  -173, 239, 31,  0, 0, 0
L -173, 239, 31,  -174, 170, -168,  0, 0, 0
L -174, 170, -168,  -183, 169, -168,  0, 0, 0
L -183, 169, -168,  -184, 111, -168,  0, 0, 0
L -184, 111, -168,  -200, 80, -168,  0, 0, 0
L -200, 80, -168,  -207, 52, -168,  0, 0, 0
L -207, 52, -168,  -207, 23, -168,  0, 0, 0
L -207, 23, -168,  -200, -7, -168,  0, 0, 0
L -200, -7, -168,  -184, -37, -168,  0, 0, 0
L -184, -37, -168,  -184, -111, -168,  0, 0, 0
L -184, -111, -168,  -226, -111, -288,  0, 0, 0
L -226, -111, -288,  -226, -49, -468,  0, 0, 0
L -226, -49, -468,  -223, -48, -468,  0, 0, 0
L -223, -48, -468,  -223, 17, -468,  0, 0, 0
L -223, 17, -468,  -229, 18, -468,  0, 0, 0
L -229, 18, -468,  -229, 22, -468,  0, 0, 0
